,date,value,Year
3642,2012-12-22,106.77999999999999,2012
3643,2012-12-23,107.005,2012
3644,2012-12-24,105.91,2012
3645,2012-12-25,107.09333333333332,2012
3646,2012-12-26,106.92,2012
3647,2012-12-27,108.03,2012
3648,2012-12-28,107.87,2012
3649,2012-12-29,107.8,2012
3650,2012-12-30,108.19571428571429,2012
3651,2012-12-31,107.76,2012
3652,2013-01-01,108.40833333333335,2013
3653,2013-01-02,108.96,2013
3654,2013-01-03,109.15,2013
3655,2013-01-04,108.68,2013
3656,2013-01-05,108.71625,2013
3657,2013-01-06,108.77125000000001,2013
3658,2013-01-07,108.15,2013
3659,2013-01-08,108.72,2013
3660,2013-01-09,109.01,2013
3661,2013-01-10,109.3,2013
3662,2013-01-11,108.2,2013
3663,2013-01-12,108.39444444444445,2013
3664,2013-01-13,108.48,2013
3665,2013-01-14,108.06,2013
3666,2013-01-15,108.35,2013
3667,2013-01-16,107.75,2013
3668,2013-01-17,108.01,2013
3669,2013-01-18,108.92,2013
3670,2013-01-19,108.83111111111111,2013
3671,2013-01-20,109.06888888888889,2013
3672,2013-01-21,109.32,2013
3673,2013-01-22,109.48,2013
3674,2013-01-23,109.71,2013
3675,2013-01-24,109.88,2013
3676,2013-01-25,110.2,2013
3677,2013-01-26,110.33222222222223,2013
3678,2013-01-27,110.6988888888889,2013
3679,2013-01-28,110.15,2013
3680,2013-01-29,110.52,2013
3681,2013-01-30,111.43,2013
3682,2013-01-31,112.3,2013
3683,2013-02-01,112.62,2013
3684,2013-02-02,112.16222222222223,2013
3685,2013-02-03,112.63888888888889,2013
3686,2013-02-04,112.99,2013
3687,2013-02-05,112.68,2013
3688,2013-02-06,113.1,2013
3689,2013-02-07,113.67,2013
3690,2013-02-08,114.44,2013
3691,2013-02-09,113.90555555555554,2013
3692,2013-02-10,114.04333333333332,2013
3693,2013-02-11,114.36,2013
3694,2013-02-12,114.3,2013
3695,2013-02-13,114.94,2013
3696,2013-02-14,114.67,2013
3697,2013-02-15,114.23,2013
3698,2013-02-16,113.8722222222222,2013
3699,2013-02-17,113.49222222222222,2013
3700,2013-02-18,114.18,2013
3701,2013-02-19,113.62,2013
3702,2013-02-20,113.28,2013
3703,2013-02-21,111.27,2013
3704,2013-02-22,110.94,2013
3705,2013-02-23,111.43333333333334,2013
3706,2013-02-24,110.61222222222221,2013
3707,2013-02-25,111.2,2013
3708,2013-02-26,110.1,2013
3709,2013-02-27,109.69,2013
3710,2013-02-28,108.62,2013
3711,2013-03-01,106.79,2013
3712,2013-03-02,108.27333333333334,2013
3713,2013-03-03,107.81333333333333,2013
3714,2013-03-04,106.12,2013
3715,2013-03-05,106.99,2013
3716,2013-03-06,107.64,2013
3717,2013-03-07,107.31,2013
3718,2013-03-08,107.06,2013
3719,2013-03-09,106.72444444444444,2013
3720,2013-03-10,106.78,2013
3721,2013-03-11,106.96,2013
3722,2013-03-12,106.51,2013
3723,2013-03-13,106.05,2013
3724,2013-03-14,105.88,2013
3725,2013-03-15,106.62,2013
3726,2013-03-16,106.27111111111111,2013
3727,2013-03-17,106.06777777777778,2013
3728,2013-03-18,106.36,2013
3729,2013-03-19,106.52,2013
3730,2013-03-20,105.85,2013
3731,2013-03-21,105.69,2013
3732,2013-03-22,105.13,2013
3733,2013-03-23,106.10111111111112,2013
3734,2013-03-24,106.06875000000001,2013
3735,2013-03-25,105.48,2013
3736,2013-03-26,105.86,2013
3737,2013-03-27,106.79,2013
3738,2013-03-28,107.23,2013
3739,2013-03-29,106.75571428571428,2013
3740,2013-03-30,106.4375,2013
3741,2013-03-31,106.13999999999999,2013
3742,2013-04-01,106.97,2013
3743,2013-04-02,108.16,2013
3744,2013-04-03,106.8,2013
3745,2013-04-04,104.21,2013
3746,2013-04-05,103.1,2013
3747,2013-04-06,104.44555555555556,2013
3748,2013-04-07,103.74111111111112,2013
3749,2013-04-08,102.35,2013
3750,2013-04-09,102.72,2013
3751,2013-04-10,103.26,2013
3752,2013-04-11,102.44,2013
3753,2013-04-12,100.63,2013
3754,2013-04-13,100.0188888888889,2013
3755,2013-04-14,99.4688888888889,2013
3756,2013-04-15,98.56,2013
3757,2013-04-16,97.15,2013
3758,2013-04-17,96.71,2013
3759,2013-04-18,96.35,2013
3760,2013-04-19,97.4,2013
3761,2013-04-20,97.81,2013
3762,2013-04-21,98.04777777777777,2013
3763,2013-04-22,97.75,2013
3764,2013-04-23,97.52,2013
3765,2013-04-24,98.96,2013
3766,2013-04-25,99.89,2013
3767,2013-04-26,100.7,2013
3768,2013-04-27,99.47999999999999,2013
3769,2013-04-28,99.89333333333333,2013
3770,2013-04-29,100.91,2013
3771,2013-04-30,100.65,2013
3772,2013-05-01,99.97,2013
3773,2013-05-02,98.97,2013
3774,2013-05-03,101.47,2013
3775,2013-05-04,101.23444444444445,2013
3776,2013-05-05,101.25222222222222,2013
3777,2013-05-06,102.61,2013
3778,2013-05-07,102.75,2013
3779,2013-05-08,102.11,2013
3780,2013-05-09,101.67,2013
3781,2013-05-10,101.07,2013
3782,2013-05-11,101.27555555555556,2013
3783,2013-05-12,101.14666666666666,2013
3784,2013-05-13,100.47,2013
3785,2013-05-14,100.29,2013
3786,2013-05-15,99.66,2013
3787,2013-05-16,100.85,2013
3788,2013-05-17,101.45,2013
3789,2013-05-18,100.60555555555555,2013
3790,2013-05-19,100.45888888888891,2013
3791,2013-05-20,101.95,2013
3792,2013-05-21,101.39,2013
3793,2013-05-22,100.36,2013
3794,2013-05-23,99.03,2013
3795,2013-05-24,99.15,2013
3796,2013-05-25,100.31777777777779,2013
3797,2013-05-26,99.96555555555557,2013
3798,2013-05-27,99.56,2013
3799,2013-05-28,101.11,2013
3800,2013-05-29,100.54,2013
3801,2013-05-30,99.77,2013
3802,2013-05-31,98.78,2013
3803,2013-06-01,100.05888888888889,2013
3804,2013-06-02,100.29,2013
3805,2013-06-03,98.88,2013
3806,2013-06-04,99.87,2013
3807,2013-06-05,101.09,2013
3808,2013-06-06,100.93,2013
3809,2013-06-07,101.64,2013
3810,2013-06-08,100.74,2013
3811,2013-06-09,101.23444444444445,2013
3812,2013-06-10,101.38,2013
3813,2013-06-11,100.72,2013
3814,2013-06-12,100.89,2013
3815,2013-06-13,101.26,2013
3816,2013-06-14,103.33,2013
3817,2013-06-15,102.19,2013
3818,2013-06-16,102.01666666666667,2013
3819,2013-06-17,103.85,2013
3820,2013-06-18,103.1,2013
3821,2013-06-19,103.78,2013
3822,2013-06-20,101.4,2013
3823,2013-06-21,99.82,2013
3824,2013-06-22,101.09222222222222,2013
3825,2013-06-23,100.75111111111113,2013
3826,2013-06-24,98.33,2013
3827,2013-06-25,99.79,2013
3828,2013-06-26,99.39,2013
3829,2013-06-27,100.37,2013
3830,2013-06-28,100.78,2013
3831,2013-06-29,100.44666666666666,2013
3832,2013-06-30,100.98777777777778,2013
3833,2013-07-01,100.1,2013
3834,2013-07-02,100.63,2013
3835,2013-07-03,102.24,2013
3836,2013-07-04,102.39,2013
3837,2013-07-05,103.2,2013
3838,2013-07-06,102.89777777777778,2013
3839,2013-07-07,103.42222222222223,2013
3840,2013-07-08,103.96,2013
3841,2013-07-09,104.06,2013
3842,2013-07-10,104.69,2013
3843,2013-07-11,104.81,2013
3844,2013-07-12,104.82,2013
3845,2013-07-13,104.93666666666667,2013
3846,2013-07-14,105.20777777777778,2013
3847,2013-07-15,105.31,2013
3848,2013-07-16,105.39,2013
3849,2013-07-17,105.28,2013
3850,2013-07-18,106.11,2013
3851,2013-07-19,106.4,2013
3852,2013-07-20,105.69999999999999,2013
3853,2013-07-21,105.67666666666668,2013
3854,2013-07-22,106.14,2013
3855,2013-07-23,105.95,2013
3856,2013-07-24,105.44,2013
3857,2013-07-25,105.28,2013
3858,2013-07-26,105.1,2013
3859,2013-07-27,105.45666666666665,2013
3860,2013-07-28,105.51333333333334,2013
3861,2013-07-29,105.21,2013
3862,2013-07-30,104.92,2013
3863,2013-07-31,104.97,2013
3864,2013-08-01,106.1,2013
3865,2013-08-02,106.65,2013
3866,2013-08-03,105.46666666666667,2013
3867,2013-08-04,105.43666666666667,2013
3868,2013-08-05,106.43,2013
3869,2013-08-06,105.56,2013
3870,2013-08-07,104.89,2013
3871,2013-08-08,104.47,2013
3872,2013-08-09,104.94,2013
3873,2013-08-10,105.88444444444444,2013
3874,2013-08-11,106.03666666666668,2013
3875,2013-08-12,105.27,2013
3876,2013-08-13,106.75,2013
3877,2013-08-14,106.69,2013
3878,2013-08-15,107.96,2013
3879,2013-08-16,107.8,2013
3880,2013-08-17,107.0988888888889,2013
3881,2013-08-18,107.43,2013
3882,2013-08-19,107.83,2013
3883,2013-08-20,107.06,2013
3884,2013-08-21,106.95,2013
3885,2013-08-22,107.58,2013
3886,2013-08-23,108.25,2013
3887,2013-08-24,108.92888888888888,2013
3888,2013-08-25,109.34222222222223,2013
3889,2013-08-26,108.36,2013
3890,2013-08-27,109.28,2013
3891,2013-08-28,112.25,2013
3892,2013-08-29,112.8,2013
3893,2013-08-30,111.55,2013
3894,2013-08-31,110.97555555555556,2013
3895,2013-09-01,111.39111111111112,2013
3896,2013-09-02,110.32,2013
3897,2013-09-03,111.2,2013
3898,2013-09-04,111.55,2013
3899,2013-09-05,111.47,2013
3900,2013-09-06,112.1,2013
3901,2013-09-07,110.72444444444444,2013
3902,2013-09-08,110.67444444444445,2013
3903,2013-09-09,111.39,2013
3904,2013-09-10,109.26,2013
3905,2013-09-11,109.4,2013
3906,2013-09-12,109.83,2013
3907,2013-09-13,109.87,2013
3908,2013-09-14,109.12111111111112,2013
3909,2013-09-15,108.67111111111112,2013
3910,2013-09-16,109.04,2013
3911,2013-09-17,107.64,2013
3912,2013-09-18,107.26,2013
3913,2013-09-19,108.4,2013
3914,2013-09-20,107.34,2013
3915,2013-09-21,107.20777777777778,2013
3916,2013-09-22,106.92222222222223,2013
3917,2013-09-23,106.52,2013
3918,2013-09-24,105.8,2013
3919,2013-09-25,106.53,2013
3920,2013-09-26,106.34,2013
3921,2013-09-27,106.47,2013
3922,2013-09-28,106.17333333333333,2013
3923,2013-09-29,106.22,2013
3924,2013-09-30,105.61,2013
3925,2013-10-01,105.42,2013
3926,2013-10-02,106.08,2013
3927,2013-10-03,106.79,2013
3928,2013-10-04,106.94,2013
3929,2013-10-05,106.58666666666666,2013
3930,2013-10-06,106.86888888888888,2013
3931,2013-10-07,106.45,2013
3932,2013-10-08,107.36,2013
3933,2013-10-09,106.94,2013
3934,2013-10-10,107.69,2013
3935,2013-10-11,108.15,2013
3936,2013-10-12,107.38222222222221,2013
3937,2013-10-13,107.39222222222222,2013
3938,2013-10-14,108.0,2013
3939,2013-10-15,107.64,2013
3940,2013-10-16,107.19,2013
3941,2013-10-17,107.02,2013
3942,2013-10-18,106.54,2013
3943,2013-10-19,106.87,2013
3944,2013-10-20,106.53333333333335,2013
3945,2013-10-21,106.76,2013
3946,2013-10-22,106.77,2013
3947,2013-10-23,106.34,2013
3948,2013-10-24,105.57,2013
3949,2013-10-25,104.97,2013
3950,2013-10-26,106.17555555555556,2013
3951,2013-10-27,106.03888888888888,2013
3952,2013-10-28,105.75,2013
3953,2013-10-29,106.36,2013
3954,2013-10-30,106.31,2013
3955,2013-10-31,106.75,2013
3956,2013-11-01,105.53,2013
3957,2013-11-02,105.02333333333333,2013
3958,2013-11-03,104.61999999999999,2013
3959,2013-11-04,104.22,2013
3960,2013-11-05,103.83,2013
3961,2013-11-06,103.82,2013
3962,2013-11-07,102.64,2013
3963,2013-11-08,102.12,2013
3964,2013-11-09,103.53444444444445,2013
3965,2013-11-10,103.64777777777778,2013
3966,2013-11-11,103.39,2013
3967,2013-11-12,103.6,2013
3968,2013-11-13,103.52,2013
3969,2013-11-14,104.67,2013
3970,2013-11-15,105.24,2013
3971,2013-11-16,104.49555555555555,2013
3972,2013-11-17,104.86666666666666,2013
3973,2013-11-18,105.04,2013
3974,2013-11-19,105.02,2013
3975,2013-11-20,104.58,2013
3976,2013-11-21,105.4,2013
3977,2013-11-22,106.73,2013
3978,2013-11-23,106.07555555555555,2013
3979,2013-11-24,106.30111111111111,2013
3980,2013-11-25,106.07,2013
3981,2013-11-26,107.36,2013
3982,2013-11-27,107.14,2013
3983,2013-11-28,107.34,2013
3984,2013-11-29,107.07,2013
3985,2013-11-30,107.43777777777777,2013
3986,2013-12-01,107.65222222222222,2013
3987,2013-12-02,106.74,2013
3988,2013-12-03,108.08,2013
3989,2013-12-04,108.92,2013
3990,2013-12-05,108.22,2013
3991,2013-12-06,108.0,2013
3992,2013-12-07,107.58666666666666,2013
3993,2013-12-08,107.49888888888887,2013
3994,2013-12-09,107.72,2013
3995,2013-12-10,106.83,2013
3996,2013-12-11,106.81,2013
3997,2013-12-12,106.96,2013
3998,2013-12-13,105.95,2013
3999,2013-12-14,106.88777777777779,2013
4000,2013-12-15,106.93555555555555,2013
4001,2013-12-16,106.92,2013
4002,2013-12-17,106.57,2013
4003,2013-12-18,106.74,2013
4004,2013-12-19,107.49,2013
4005,2013-12-20,108.15,2013
4006,2013-12-21,107.62285714285714,2013
4007,2013-12-22,107.97,2013
4008,2013-12-23,108.73,2013
4009,2013-12-24,108.76,2013
4010,2013-12-25,108.71199999999999,2013
4011,2013-12-26,108.67,2013
4012,2013-12-27,109.35,2013
4013,2013-12-28,108.36666666666667,2013
4014,2013-12-29,107.74333333333334,2013
4015,2013-12-30,108.57,2013
4016,2013-12-31,107.94,2013
4017,2014-01-01,107.005,2014
4018,2014-01-02,106.85,2014
4019,2014-01-03,104.99,2014
4020,2014-01-04,105.7375,2014
4021,2014-01-05,105.1775,2014
4022,2014-01-06,104.33,2014
4023,2014-01-07,104.51,2014
4024,2014-01-08,104.43,2014
4025,2014-01-09,104.28,2014
4026,2014-01-10,104.09,2014
4027,2014-01-11,104.24,2014
4028,2014-01-12,104.20111111111112,2014
4029,2014-01-13,103.93,2014
4030,2014-01-14,103.92,2014
4031,2014-01-15,104.28,2014
4032,2014-01-16,104.39,2014
4033,2014-01-17,103.98,2014
4034,2014-01-18,104.62888888888888,2014
4035,2014-01-19,104.75222222222223,2014
4036,2014-01-20,104.17,2014
4037,2014-01-21,105.26,2014
4038,2014-01-22,105.62,2014
4039,2014-01-23,106.11,2014
4040,2014-01-24,105.04,2014
4041,2014-01-25,105.01666666666667,2014
4042,2014-01-26,105.04777777777778,2014
4043,2014-01-27,104.62,2014
4044,2014-01-28,104.67,2014
4045,2014-01-29,104.57,2014
4046,2014-01-30,105.09,2014
4047,2014-01-31,104.45,2014
4048,2014-02-01,103.83,2014
4049,2014-02-02,103.80666666666667,2014
4050,2014-02-03,102.55,2014
4051,2014-02-04,102.55,2014
4052,2014-02-05,102.63,2014
4053,2014-02-06,103.34,2014
4054,2014-02-07,104.41,2014
4055,2014-02-08,104.11444444444444,2014
4056,2014-02-09,104.45111111111112,2014
4057,2014-02-10,105.52,2014
4058,2014-02-11,105.3,2014
4059,2014-02-12,105.46,2014
4060,2014-02-13,105.27,2014
4061,2014-02-14,105.58,2014
4062,2014-02-15,105.96777777777777,2014
4063,2014-02-16,106.09666666666666,2014
4064,2014-02-17,106.11,2014
4065,2014-02-18,106.53,2014
4066,2014-02-19,107.15,2014
4067,2014-02-20,106.79,2014
4068,2014-02-21,106.68,2014
4069,2014-02-22,106.56666666666666,2014
4070,2014-02-23,106.54555555555557,2014
4071,2014-02-24,106.7,2014
4072,2014-02-25,106.55,2014
4073,2014-02-26,106.49,2014
4074,2014-02-27,106.1,2014
4075,2014-02-28,105.92,2014
4076,2014-03-01,106.16333333333334,2014
4077,2014-03-02,105.97222222222221,2014
4078,2014-03-03,107.8,2014
4079,2014-03-04,106.3,2014
4080,2014-03-05,105.24,2014
4081,2014-03-06,104.37,2014
4082,2014-03-07,104.98,2014
4083,2014-03-08,105.00111111111111,2014
4084,2014-03-09,104.56,2014
4085,2014-03-10,104.48,2014
4086,2014-03-11,104.38,2014
4087,2014-03-12,103.75,2014
4088,2014-03-13,103.71,2014
4089,2014-03-14,103.83,2014
4090,2014-03-15,103.64666666666668,2014
4091,2014-03-16,103.51555555555555,2014
4092,2014-03-17,103.85,2014
4093,2014-03-18,103.29,2014
4094,2014-03-19,103.16,2014
4095,2014-03-20,102.37,2014
4096,2014-03-21,103.3,2014
4097,2014-03-22,103.32222222222222,2014
4098,2014-03-23,103.36888888888889,2014
4099,2014-03-24,103.13,2014
4100,2014-03-25,103.39,2014
4101,2014-03-26,103.62,2014
4102,2014-03-27,103.79,2014
4103,2014-03-28,104.27,2014
4104,2014-03-29,103.20222222222223,2014
4105,2014-03-30,103.20111111111112,2014
4106,2014-03-31,104.08,2014
4107,2014-04-01,103.25,2014
4108,2014-04-02,101.72,2014
4109,2014-04-03,101.57,2014
4110,2014-04-04,103.12,2014
4111,2014-04-05,103.06777777777778,2014
4112,2014-04-06,103.06666666666666,2014
4113,2014-04-07,102.16,2014
4114,2014-04-08,103.16,2014
4115,2014-04-09,104.22,2014
4116,2014-04-10,104.33,2014
4117,2014-04-11,104.07,2014
4118,2014-04-12,104.39444444444445,2014
4119,2014-04-13,104.67375,2014
4120,2014-04-14,104.81,2014
4121,2014-04-15,105.21,2014
4122,2014-04-16,106.06,2014
4123,2014-04-17,105.53,2014
4124,2014-04-18,105.30428571428571,2014
4125,2014-04-19,105.29125,2014
4126,2014-04-20,105.36125,2014
4127,2014-04-21,105.34,2014
4128,2014-04-22,105.19,2014
4129,2014-04-23,104.99,2014
4130,2014-04-24,105.2,2014
4131,2014-04-25,105.37,2014
4132,2014-04-26,104.91000000000001,2014
4133,2014-04-27,104.78888888888889,2014
4134,2014-04-28,105.43,2014
4135,2014-04-29,104.95,2014
4136,2014-04-30,103.95,2014
4137,2014-05-01,103.77,2014
4138,2014-05-02,104.25,2014
4139,2014-05-03,104.22333333333333,2014
4140,2014-05-04,104.11555555555555,2014
4141,2014-05-05,104.35,2014
4142,2014-05-06,103.69,2014
4143,2014-05-07,103.68,2014
4144,2014-05-08,103.94,2014
4145,2014-05-09,104.46,2014
4146,2014-05-10,104.45666666666665,2014
4147,2014-05-11,104.63444444444445,2014
4148,2014-05-12,104.21,2014
4149,2014-05-13,104.5,2014
4150,2014-05-14,105.62,2014
4151,2014-05-15,105.66,2014
4152,2014-05-16,105.95,2014
4153,2014-05-17,105.81888888888888,2014
4154,2014-05-18,106.12,2014
4155,2014-05-19,106.43,2014
4156,2014-05-20,106.18,2014
4157,2014-05-21,106.82,2014
4158,2014-05-22,107.0,2014
4159,2014-05-23,106.92,2014
4160,2014-05-24,106.63000000000001,2014
4161,2014-05-25,106.57222222222222,2014
4162,2014-05-26,106.73,2014
4163,2014-05-27,106.79,2014
4164,2014-05-28,106.35,2014
4165,2014-05-29,106.45,2014
4166,2014-05-30,105.91,2014
4167,2014-05-31,105.91777777777777,2014
4168,2014-06-01,105.76777777777778,2014
4169,2014-06-02,105.6,2014
4170,2014-06-03,105.14,2014
4171,2014-06-04,105.56,2014
4172,2014-06-05,104.73,2014
4173,2014-06-06,105.38,2014
4174,2014-06-07,105.72222222222223,2014
4175,2014-06-08,106.13444444444445,2014
4176,2014-06-09,105.72,2014
4177,2014-06-10,105.89,2014
4178,2014-06-11,106.02,2014
4179,2014-06-12,107.46,2014
4180,2014-06-13,109.31,2014
4181,2014-06-14,108.01777777777778,2014
4182,2014-06-15,108.54666666666667,2014
4183,2014-06-16,109.09,2014
4184,2014-06-17,108.81,2014
4185,2014-06-18,109.6,2014
4186,2014-06-19,110.26,2014
4187,2014-06-20,110.48,2014
4188,2014-06-21,109.68555555555557,2014
4189,2014-06-22,109.69444444444444,2014
4190,2014-06-23,110.3,2014
4191,2014-06-24,109.62,2014
4192,2014-06-25,109.63,2014
4193,2014-06-26,109.38,2014
4194,2014-06-27,109.17,2014
4195,2014-06-28,108.98777777777778,2014
4196,2014-06-29,108.65888888888888,2014
4197,2014-06-30,108.59,2014
4198,2014-07-01,108.68,2014
4199,2014-07-02,108.35,2014
4200,2014-07-03,107.17,2014
4201,2014-07-04,107.34,2014
4202,2014-07-05,107.10222222222222,2014
4203,2014-07-06,106.68888888888888,2014
4204,2014-07-07,106.89,2014
4205,2014-07-08,106.25,2014
4206,2014-07-09,105.49,2014
4207,2014-07-10,105.16,2014
4208,2014-07-11,104.87,2014
4209,2014-07-12,105.10111111111111,2014
4210,2014-07-13,104.95111111111112,2014
4211,2014-07-14,104.12,2014
4212,2014-07-15,103.65,2014
4213,2014-07-16,104.44,2014
4214,2014-07-17,105.04,2014
4215,2014-07-18,105.54,2014
4216,2014-07-19,104.90222222222222,2014
4217,2014-07-20,105.03444444444445,2014
4218,2014-07-21,105.07,2014
4219,2014-07-22,105.74,2014
4220,2014-07-23,105.3,2014
4221,2014-07-24,105.22,2014
4222,2014-07-25,105.31,2014
4223,2014-07-26,105.11111111111111,2014
4224,2014-07-27,104.86888888888889,2014
4225,2014-07-28,105.11,2014
4226,2014-07-29,105.44,2014
4227,2014-07-30,105.21,2014
4228,2014-07-31,103.6,2014
4229,2014-08-01,102.89,2014
4230,2014-08-02,103.4811111111111,2014
4231,2014-08-03,103.25777777777778,2014
4232,2014-08-04,102.58,2014
4233,2014-08-05,102.23,2014
4234,2014-08-06,102.05,2014
4235,2014-08-07,102.22,2014
4236,2014-08-08,103.1,2014
4237,2014-08-09,102.0,2014
4238,2014-08-10,101.70666666666666,2014
4239,2014-08-11,102.29,2014
4240,2014-08-12,101.66,2014
4241,2014-08-13,100.88,2014
4242,2014-08-14,100.99,2014
4243,2014-08-15,99.94,2014
4244,2014-08-16,100.29555555555555,2014
4245,2014-08-17,99.95111111111112,2014
4246,2014-08-18,99.42,2014
4247,2014-08-19,98.93,2014
4248,2014-08-20,99.52,2014
4249,2014-08-21,99.03,2014
4250,2014-08-22,99.19,2014
4251,2014-08-23,99.44777777777777,2014
4252,2014-08-24,99.51111111111112,2014
4253,2014-08-25,99.09,2014
4254,2014-08-26,99.82,2014
4255,2014-08-27,100.06,2014
4256,2014-08-28,99.97,2014
4257,2014-08-29,99.99,2014
4258,2014-08-30,99.53222222222222,2014
4259,2014-08-31,99.45333333333333,2014
4260,2014-09-01,100.1,2014
4261,2014-09-02,98.95,2014
4262,2014-09-03,98.66,2014
4263,2014-09-04,99.15,2014
4264,2014-09-05,98.38,2014
4265,2014-09-06,97.83444444444444,2014
4266,2014-09-07,97.34333333333333,2014
4267,2014-09-08,97.0,2014
4268,2014-09-09,96.99,2014
4269,2014-09-10,95.93,2014
4270,2014-09-11,95.35,2014
4271,2014-09-12,95.68,2014
4272,2014-09-13,95.77333333333334,2014
4273,2014-09-14,95.48888888888888,2014
4274,2014-09-15,94.68,2014
4275,2014-09-16,95.3,2014
4276,2014-09-17,95.84,2014
4277,2014-09-18,95.19,2014
4278,2014-09-19,94.44,2014
4279,2014-09-20,94.72888888888889,2014
4280,2014-09-21,94.66777777777777,2014
4281,2014-09-22,94.37,2014
4282,2014-09-23,94.31,2014
4283,2014-09-24,94.18,2014
4284,2014-09-25,94.25,2014
4285,2014-09-26,94.13,2014
4286,2014-09-27,93.61555555555556,2014
4287,2014-09-28,93.16666666666667,2014
4288,2014-09-29,94.54,2014
4289,2014-09-30,94.17,2014
4290,2014-10-01,92.19,2014
4291,2014-10-02,90.4,2014
4292,2014-10-03,90.33,2014
4293,2014-10-04,90.88777777777779,2014
4294,2014-10-05,89.98666666666666,2014
4295,2014-10-06,90.4,2014
4296,2014-10-07,89.37,2014
4297,2014-10-08,88.32,2014
4298,2014-10-09,88.27,2014
4299,2014-10-10,86.43,2014
4300,2014-10-11,86.32444444444445,2014
4301,2014-10-12,85.52333333333333,2014
4302,2014-10-13,85.93,2014
4303,2014-10-14,85.14,2014
4304,2014-10-15,81.89,2014
4305,2014-10-16,81.17,2014
4306,2014-10-17,83.19,2014
4307,2014-10-18,82.82111111111111,2014
4308,2014-10-19,82.43777777777778,2014
4309,2014-10-20,82.37,2014
4310,2014-10-21,82.09,2014
4311,2014-10-22,81.94,2014
4312,2014-10-23,81.67,2014
4313,2014-10-24,82.48,2014
4314,2014-10-25,82.37666666666667,2014
4315,2014-10-26,82.33222222222223,2014
4316,2014-10-27,82.37,2014
4317,2014-10-28,82.44,2014
4318,2014-10-29,83.24,2014
4319,2014-10-30,82.79,2014
4320,2014-10-31,81.97,2014
4321,2014-11-01,80.94444444444444,2014
4322,2014-11-02,80.53333333333333,2014
4323,2014-11-03,80.64,2014
4324,2014-11-04,78.67,2014
4325,2014-11-05,78.11,2014
4326,2014-11-06,78.27,2014
4327,2014-11-07,78.67,2014
4328,2014-11-08,78.08,2014
4329,2014-11-09,77.28333333333333,2014
4330,2014-11-10,78.98,2014
4331,2014-11-11,77.27,2014
4332,2014-11-12,76.96,2014
4333,2014-11-13,75.15,2014
4334,2014-11-14,73.47,2014
4335,2014-11-15,75.35222222222222,2014
4336,2014-11-16,74.95666666666666,2014
4337,2014-11-17,73.9,2014
4338,2014-11-18,74.36,2014
4339,2014-11-19,74.05,2014
4340,2014-11-20,74.03,2014
4341,2014-11-21,75.42,2014
4342,2014-11-22,74.02666666666667,2014
4343,2014-11-23,73.47,2014
4344,2014-11-24,75.7,2014
4345,2014-11-25,74.28,2014
4346,2014-11-26,73.7,2014
4347,2014-11-27,70.8,2014
4348,2014-11-28,68.89,2014
4349,2014-11-29,70.16888888888889,2014
4350,2014-11-30,69.01555555555555,2014
4351,2014-12-01,66.44,2014
4352,2014-12-02,68.13,2014
4353,2014-12-03,67.31,2014
4354,2014-12-04,66.27,2014
4355,2014-12-05,65.32,2014
4356,2014-12-06,64.60333333333332,2014
4357,2014-12-07,63.73777777777779,2014
4358,2014-12-08,63.78,2014
4359,2014-12-09,62.33,2014
4360,2014-12-10,61.35,2014
4361,2014-12-11,60.5,2014
4362,2014-12-12,58.65,2014
4363,2014-12-13,59.153333333333336,2014
4364,2014-12-14,58.23555555555556,2014
4365,2014-12-15,57.92,2014
4366,2014-12-16,55.91,2014
4367,2014-12-17,55.64,2014
4368,2014-12-18,56.3,2014
4369,2014-12-19,55.52,2014
4370,2014-12-20,56.22625,2014
4371,2014-12-21,56.00375,2014
4372,2014-12-22,56.9,2014
4373,2014-12-23,55.59,2014
4374,2014-12-24,56.03,2014
4375,2014-12-25,55.248333333333335,2014
4376,2014-12-26,56.14,2014
4377,2014-12-27,54.784285714285716,2014
4378,2014-12-28,54.05285714285714,2014
4379,2014-12-29,54.44,2014
4380,2014-12-30,52.39,2014
4381,2014-12-31,52.0,2014
4382,2015-01-01,51.00833333333333,2015
4383,2015-01-02,51.78,2015
4384,2015-01-03,49.565,2015
4385,2015-01-04,48.40875,2015
4386,2015-01-05,48.87,2015
4387,2015-01-06,46.57,2015
4388,2015-01-07,44.79,2015
4389,2015-01-08,45.68,2015
4390,2015-01-09,45.19,2015
4391,2015-01-10,44.54888888888889,2015
4392,2015-01-11,43.941111111111105,2015
4393,2015-01-12,43.55,2015
4394,2015-01-13,41.5,2015
4395,2015-01-14,41.65,2015
4396,2015-01-15,43.14,2015
4397,2015-01-16,43.4,2015
4398,2015-01-17,42.9388888888889,2015
4399,2015-01-18,42.95444444444445,2015
4400,2015-01-19,43.87,2015
4401,2015-01-20,43.04,2015
4402,2015-01-21,43.25,2015
4403,2015-01-22,43.05,2015
4404,2015-01-23,43.69,2015
4405,2015-01-24,43.44444444444444,2015
4406,2015-01-25,43.55111111111111,2015
4407,2015-01-26,42.9,2015
4408,2015-01-27,43.24,2015
4409,2015-01-28,44.08,2015
4410,2015-01-29,43.88,2015
4411,2015-01-30,44.83,2015
4412,2015-01-31,46.88,2015
4413,2015-02-01,48.04222222222222,2015
4414,2015-02-02,48.19,2015
4415,2015-02-03,51.77,2015
4416,2015-02-04,52.22,2015
